gene	miRNA	utrprism	utrprism_replicate_sd	full_model_zero_coverage	sequence_only	coverage_gain_vs_zero	n_sites	site_coverage_mean	site_coverage_sd	miranda_score_max	miranda_energy_min	ko_mean	wt_mean	mrna_log2_ko_wt	clip_peak_count	clip_wt_ko_log2fc_max	clip_wt_ko_log2fc_mean	clip_support
Star	mmu-miR-122-5p	0.1087926238775253	0.0051494544629307	0.0678955093026161	0.105326235294342	0.0408971145749092	1	0.9469999999999998	1.1200841486245576	143.0	-22.17	1.04936210125	1.264595794	-0.2476402906578627	0.0	0.0	0.0	False
Stard6	mmu-miR-122-5p	0.0786765858530998	0.0016098962825872	0.0706214532256126	0.0883191525936126	0.0080551326274871	1	0.0	0.0	149.0	-22.44	0.1727921822499999	0.1918789943999999	-0.0975680885956321	0.0	0.0	0.0	False
Stard7	mmu-miR-122-5p	0.1203967779874801	0.0021162953111371	0.0926409736275672	0.1057717874646186	0.0277558043599128	1	5.5238	0.5638880207984561	140.0	-20.24	26.14087384	45.731614456	-0.804527343176861	0.0	0.0	0.0	False
Steap3	mmu-miR-122-5p	0.0754726603627204	0.0015939365177167	0.0633478686213493	0.0752767175436019	0.0121247917413711	1	0.0	0.0	154.0	-22.66	10.0916432595	6.206385623	0.692501388817125	0.0	0.0	0.0	False
Stk32a	mmu-miR-122-5p	0.0681423172354698	0.0021678549246407	0.0668857395648956	0.0942532420158386	0.0012565776705741	1	0.0	0.0	140.0	-22.55	0.02446762125	0.0261794839999999	-0.0197068647493719	0.0	0.0	0.0	False
Strip2	mmu-miR-122-5p	0.0747731804847717	0.0089678064383311	0.0643774941563606	0.106945514678955	0.0103956863284111	1	0.0	0.0	146.0	-20.71	0.0937896515	0.0405404956	0.463505640724937	0.0	0.0	0.0	False
Strn	mmu-miR-122-5p	0.0990224629640579	0.0013643759788319	0.0648552179336547	0.0970213413238525	0.0341672450304031	1	2.2366	0.6225068674319988	153.0	-20.76	2.77238739975	2.588120178	0.0956527007572325	1.0	3.447276387	3.447276387	True
Stt3a	mmu-miR-122-5p	0.0987875148653984	0.0012388621205369	0.0858141034841537	0.1260383278131485	0.0129734113812446	1	5.541	0.3881475235010523	152.0	-21.11	26.3303971525	22.608443954	0.2189692516502666	0.0	0.0	0.0	False
Stx19	mmu-miR-122-5p	0.0903871953487396	0.0047684931814067	0.0882546603679657	0.1463833004236221	0.0021325349807739	1	0.0	0.0	140.0	-22.12	0.06858318225	0.0664462104	0.0184045971459705	0.0	0.0	0.0	False
Stx3	mmu-miR-122-5p	0.1253968492150306	0.0024561498316162	0.1054307371377945	0.1259663254022598	0.0199661120772361	1	3.1728	0.5898522696404583	142.0	-24.69	3.5504960930000005	4.7437088294	-0.4080196068446396	0.0	0.0	0.0	False
Stx7	mmu-miR-122-5p	0.0977121517062187	0.0093903804614622	0.0820984691381454	0.1058818325400352	0.0156136825680732	2	1.6382	0.2464197638177588	146.0	-23.33	16.579347615000003	12.915962048	0.3577809117513577	0.0	0.0	0.0	False
Stxbp4	mmu-miR-122-5p	0.0721132233738899	0.0058352798882343	0.0579896457493305	0.0872184559702873	0.0141235776245594	1	0.35	0.4842411589280696	159.0	-25.63	1.04991092525	0.627403714	0.6606939139343716	0.0	0.0	0.0	False
Sufu	mmu-miR-122-5p	0.0755435079336166	0.0028727076881129	0.0507369861006736	0.0690703392028808	0.0248065218329429	1	1.0074	0.3567321123756592	154.0	-20.26	1.56483635625	0.7202025398	1.02132825955218	0.0	0.0	0.0	False
Sult4a1	mmu-miR-122-5p	0.0802181854844093	0.0050311814713025	0.0779681727290153	0.1023906543850898	0.0022500127553939	1	0.0	0.0	159.0	-21.71	0.1429062115	0.0052448454	1.206649806634325	0.0	0.0	0.0	False
Sumf2	mmu-miR-122-5p	0.0817896336317062	0.0045865043297607	0.0705153793096542	0.0870215892791748	0.011274254322052	1	0.1562	0.2768089593925746	143.0	-22.21	6.393339328	3.4299092518000003	0.8793295088459968	0.0	0.0	0.0	False
Susd5	mmu-miR-122-5p	0.0754832357168197	0.0001495302060637	0.0754163637757301	0.1107187196612358	6.68719410896329e-05	1	0.0	0.0	152.0	-20.63	0.0	0.0034463734	-0.0488830684019173	0.0	0.0	0.0	False
Syce1l	mmu-miR-122-5p	0.0910815149545669	0.0	0.0910815149545669	0.171303778886795	0.0	1	0.0	0.0	153.0	-22.02	0.0	0.0	0.0	0.0	0.0	0.0	False
Syf2	mmu-miR-122-5p	0.1506756424903869	0.0015032679620182	0.0923344418406486	0.1407831907272339	0.0583412006497383	1	2.6792	0.5053762954472638	152.0	-22.9	37.9222258325	38.34387374999999	-0.0159107245817281	1.0	1.751889897	1.751889897	True
Synb	mmu-miR-122-5p	0.0674719661474227	0.0	0.0674719661474227	0.0777552351355552	0.0	2	0.0	0.0	145.0	-23.0	0.059610631	0.0141701548	0.4833711813445339	0.0	0.0	0.0	False
Synj2bp	mmu-miR-122-5p	0.0772077679634094	0.0060778875860978	0.0630547702312469	0.0737742483615875	0.0141529977321624	1	0.6968000000000001	0.4563230215538111	144.0	-21.88	24.7783127625	33.927596336	-0.4518165990801537	0.0	0.0	0.0	False
Synpr	mmu-miR-122-5p	0.0724254101514816	0.0	0.0724254101514816	0.1280952841043472	0.0	1	0.0	0.0	150.0	-21.44	0.00307596	0.0095057228	-0.0872983695894407	0.0	0.0	0.0	False
Syt11	mmu-miR-122-5p	0.0907310783863067	0.0047062530817119	0.0651098042726516	0.0962067395448684	0.025621274113655	1	1.1949999999999998	0.480166637741524	150.0	-23.72	0.54184929775	0.4018567112	0.3549590927254551	0.0	0.0	0.0	False
Syt2	mmu-miR-122-5p	0.051989472657442	0.0014057909199666	0.0509699657559394	0.0704438090324401	0.0010195069015026	2	0.0506	0.1131450396614893	158.0	-23.26	0.06484418825	0.0587585408	0.0542688169751213	0.0	0.0	0.0	False
Syt7	mmu-miR-122-5p	0.0660748094320297	0.0035922144428075	0.0553299747407436	0.0695091411471366	0.010744834691286	2	0.1068	0.1462573075097446	145.0	-21.53	0.19767970475	0.1258461226	0.3984207193291163	1.0	-3.36358732	-3.36358732	True
Tac4	mmu-miR-122-5p	0.0797967389225959	0.0	0.0797967389225959	0.1261297613382339	0.0	1	0.0	0.0	151.0	-23.85	0.0229008905	0.0	0.2974953690488948	0.0	0.0	0.0	False
Tada2a	mmu-miR-122-5p	0.1165358290076255	0.0081292632523057	0.0719184651970863	0.0953126922249794	0.0446173638105392	1	2.0218	0.6709938151726885	143.0	-22.97	2.582404121	2.9026182674	-0.1626944673823051	0.0	0.0	0.0	False
Taf1a	mmu-miR-122-5p	0.0966337516903877	0.0042377580557597	0.0680065974593162	0.1034162640571594	0.0286271542310714	1	0.9186000000000002	0.6480735297788361	142.0	-25.14	2.307375347	2.7548387348000003	-0.2459481546017247	0.0	0.0	0.0	False
Taf4b	mmu-miR-122-5p	0.0774115622043609	0.0030364351978745	0.0642334520816803	0.0895701944828033	0.0131781101226806	1	0.0	0.0	156.0	-20.8	0.72747447575	0.8042012306	-0.1279290698544486	1.0	2.178154652	2.178154652	True
Tax1bp1	mmu-miR-122-5p	0.1070166528224945	0.003191924116768	0.0968675538897514	0.1063164845108985	0.010149098932743	1	0.3856	0.454151186280516	154.0	-21.17	78.755514435	77.998208866	0.0139221860375268	0.0	0.0	0.0	False
Tbc1d16	mmu-miR-122-5p	0.0603219181299209	0.0047051383250405	0.0586791448295116	0.0719507038593292	0.0016427733004093	2	2.3408	0.5874020769455961	162.0	-24.06	3.04728095275	3.5823856422000007	-0.226534751077702	2.0	4.105036723	3.8574538075	True
Tbc1d22b	mmu-miR-122-5p	0.0741142824292182	0.0043251237280034	0.0646572932600975	0.0822716280817985	0.0094569891691207	1	0.4614	0.4133422310870255	150.0	-20.95	2.902417287	0.9246728418	1.5509611433036563	2.0	4.729169821	3.693975157	True
Tbcb	mmu-miR-122-5p	0.1356457680463791	0.0033412077888776	0.0976115614175796	0.1321346759796142	0.0380342066287994	1	0.0	0.0	146.0	-21.78	13.891301585	8.463478221	0.7082613809579791	0.0	0.0	0.0	False
Tbp	mmu-miR-122-5p	0.0848745748400688	0.0058786733003576	0.0642247572541236	0.071624219417572	0.0206498175859451	1	0.3163999999999999	0.2285766829753201	141.0	-21.1	3.38512229	2.6026353030000005	0.3668424340064168	1.0	4.424315239	4.424315239	True
Tcam1	mmu-miR-122-5p	0.0744076073169708	0.0	0.0744076073169708	0.1022868826985359	0.0	1	0.0	0.0	147.0	-20.64	0.00955854175	0.0	0.1317019686728654	0.0	0.0	0.0	False
Tdg	mmu-miR-122-5p	0.0855031698942184	0.006251152184221	0.0719571188092231	0.0905647128820419	0.0135460510849952	1	0.0524	0.1171699620209889	141.0	-20.22	4.9534598235	4.748842548	0.0596310521872256	1.0	3.229937194	3.229937194	True
Tdrd1	mmu-miR-122-5p	0.0734613016247749	0.0	0.0734613016247749	0.1099550575017929	0.0	1	0.0	0.0	144.0	-24.23	0.00259888925	0.0	0.0370151122101625	0.0	0.0	0.0	False
Tead1	mmu-miR-122-5p	0.0698005154728889	0.0021383129005498	0.0565604530274868	0.0668534860014915	0.0132400624454021	1	1.3944	0.6251978086973754	142.0	-20.68	1.816507732	1.0846745928	0.6939889854783935	1.0	1.735401774	1.735401774	True
Tecpr1	mmu-miR-122-5p	0.0985472857952118	0.0049908721482439	0.0602068491280078	0.0927508175373077	0.0383404366672039	1	0.5034000000000001	0.6036806274844341	162.0	-25.26	4.3700591565	1.2311969638	1.747569875986176	1.0	5.881172914	5.881172914	True
Tenm4	mmu-miR-122-5p	0.0701927050948143	0.0034017621413431	0.0645477399230003	0.070431038737297	0.0056449651718139	1	0.0	0.0	151.0	-27.44	0.04462845	0.0134458392	0.3503476771903481	0.0	0.0	0.0	False
Tet1	mmu-miR-122-5p	0.068300612270832	0.0048711616392722	0.0565223805606365	0.072303257882595	0.0117782317101955	2	0.0	0.0	150.0	-22.51	0.04940456375	0.0387118594	0.1071330791968371	0.0	0.0	0.0	False
Tex261	mmu-miR-122-5p	0.0895674154162406	0.0012465399401012	0.0713497027754783	0.0885962918400764	0.0182177126407623	1	3.7768	0.5336081895923263	142.0	-20.86	27.856938845	21.09620977	0.3994000906401502	1.0	3.460234813	3.460234813	True
Tfdp2	mmu-miR-122-5p	0.0716524317860603	0.0020690670630973	0.0633784458041191	0.0873727798461914	0.0082739859819412	2	1.722	0.2833866616480035	148.0	-24.76	4.04179579675	2.8363974802	0.4962091567795361	4.0	5.222209832	3.755957035	True
Tgfb1i1	mmu-miR-122-5p	0.0779725760221481	0.0008521139208407	0.0774493515491485	0.09109728038311	0.0005232244729995	1	0.157	0.351062672467467	150.0	-23.24	0.98266338525	0.5913743588	0.6470457551226338	1.0	2.211321516	2.211321516	True
Tgm6	mmu-miR-122-5p	0.08136647939682	0.0	0.08136647939682	0.099781297147274	0.0	1	0.0	0.0	148.0	-21.12	0.00536082975	0.0	0.0753386124334933	0.0	0.0	0.0	False
Tgoln1	mmu-miR-122-5p	0.0585745081305503	0.0015852155332579	0.0584525130689144	0.0690057650208473	0.0001219950616359	1	7.0542	1.0750993907541753	144.0	-20.27	82.170703235	83.38937666000001	-0.0212138626704442	2.0	4.465385768	2.7801326875	True
Thap7	mmu-miR-122-5p	0.0918016418814659	0.004599500726814	0.0696204528212547	0.0839031636714935	0.0221811890602111	1	0.4814	0.5168740659000024	158.0	-20.64	6.82659452925	5.9785232682	0.1884253491976751	0.0	0.0	0.0	False
Thbs2	mmu-miR-122-5p	0.0934739366173744	0.0053582987897919	0.0889888852834701	0.1098490729928016	0.0044850513339042	1	0.9258	0.683355471186117	145.0	-21.85	1.6039213415	0.5744293434000001	1.3371195254128403	1.0	1.921814899	1.921814899	True
Thg1l	mmu-miR-122-5p	0.090476569533348	0.0198213485032158	0.0702842995524406	0.1138193979859352	0.0201922699809074	1	0.5835999999999999	0.5344055576058317	156.0	-20.06	3.46063685875	2.8125881826	0.2898335760213275	0.0	0.0	0.0	False
Thsd7a	mmu-miR-122-5p	0.0887650787830352	0.0093267195885624	0.0683597847819328	0.0859336405992508	0.0204052940011024	1	0.0514	0.1149338940434892	149.0	-22.86	0.04504775025	0.024887814	0.2158952069003865	0.0	0.0	0.0	False
Tial1	mmu-miR-122-5p	0.1194003745913505	0.0033664615414158	0.1040678992867469	0.1441258192062378	0.0153324753046035	1	5.012600000000001	0.5280537851393549	144.0	-22.39	8.865028353	12.777445316999998	-0.5224663628765285	0.0	0.0	0.0	False
Timm17a	mmu-miR-122-5p	0.0773372009396553	0.0041635581525654	0.0625899732112884	0.0769559368491172	0.0147472277283668	1	4.083600000000001	0.6625438098722227	157.0	-20.82	27.8975146375	23.607443238	0.2399586818564099	1.0	6.00927774	6.00927774	True
Tktl1	mmu-miR-122-5p	0.1365652829408645	0.0	0.1365652829408645	0.1552613079547882	0.0	1	0.0	0.0	143.0	-21.34	0.0	0.0049618678	-0.0698652981042803	0.0	0.0	0.0	False
Tktl2	mmu-miR-122-5p	0.0583312287926673	0.0	0.0583312287926673	0.1147629097104072	0.0	1	0.0	0.0	147.0	-24.76	0.0	0.0	0.0	0.0	0.0	0.0	False
Tma16	mmu-miR-122-5p	0.0863396272063255	0.006187236491957	0.0712909325957298	0.1005812734365463	0.0150486946105957	1	0.1153999999999999	0.158816875677618	148.0	-22.0	4.1288264125000005	5.4059400658	-0.3807315648105751	1.0	4.796284016	4.796284016	True
Tmc3	mmu-miR-122-5p	0.0791597560048103	0.006709152279573	0.0670368745923042	0.097757302224636	0.0121228814125061	1	0.2264	0.3142790161623903	151.0	-21.66	0.2579289965	0.135995818	0.6009121296071216	0.0	0.0	0.0	False
Tmcc3	mmu-miR-122-5p	0.0796087116003036	0.0008257265347526	0.0590229630470275	0.0862960591912269	0.020585748553276	1	2.2108000000000003	0.4528219296809729	145.0	-20.86	4.22038428325	3.294059609	0.3481477380469601	1.0	4.0917399	4.0917399	True
Tmco5	mmu-miR-122-5p	0.0865609869360923	0.0	0.0865609869360923	0.0902279838919639	0.0	1	0.0	0.0	150.0	-23.78	0.0	0.0	0.0	0.0	0.0	0.0	False
Tmed8	mmu-miR-122-5p	0.0758211910724639	0.0025721079137661	0.0598750822246074	0.0715956538915634	0.0159461088478565	2	0.6033999999999999	0.4260203046804225	149.0	-22.25	1.228176281	1.0794213022	0.1713674829474442	1.0	1.658780493	1.658780493	True
Tmem150c	mmu-miR-122-5p	0.077657164633274	0.0043731882395904	0.068212904036045	0.0821867808699607	0.0094442605972289	1	0.1156	0.2584894581989757	141.0	-20.19	0.4001664125	0.0832457834	1.4486281785501294	0.0	0.0	0.0	False
Tmem163	mmu-miR-122-5p	0.0716453179717064	0.0016604342964611	0.0628364458680152	0.0792004242539405	0.0088088721036911	1	0.1278	0.2857694875244731	148.0	-21.63	0.0527593285	0.0660972954	-0.1207680984773946	0.0	0.0	0.0	False
Tmem167b	mmu-miR-122-5p	0.0966254740953445	0.0074974155770203	0.0745568051934242	0.1025861278176307	0.0220686689019203	1	2.2008	0.5129144178125624	141.0	-22.03	11.6990908955	9.6868820022	0.2697544954487929	0.0	0.0	0.0	False
Tmem175	mmu-miR-122-5p	0.0941036447882652	0.0027308470958556	0.0605972371995449	0.1082873493432998	0.0335064075887203	2	3.0246000000000004	0.3198910752115476	164.0	-23.56	3.726510355	2.7806653174	0.4096272493073541	1.0	2.796284016	2.796284016	True
Tmem182	mmu-miR-122-5p	0.074730384349823	0.005752452837508	0.0706859156489372	0.0997422188520431	0.0040444687008857	1	0.0	0.0	159.0	-23.61	0.0	0.0090646062	-0.1251829921814756	0.0	0.0	0.0	False
Tmem184b	mmu-miR-122-5p	0.0782019481062889	0.0024310045740358	0.0649657770991325	0.0691053494811058	0.0132361710071563	1	2.524	0.5762460412011522	145.0	-21.02	7.95468667375	4.7125002886	0.7430418421647814	1.0	0.751889897	0.751889897	True
Tmem220	mmu-miR-122-5p	0.101965457201004	0.0088447447705879	0.0673967748880386	0.1022077202796936	0.0345686823129653	1	1.0842	0.5705284392560989	145.0	-22.44	9.05293685075	12.702594854	-0.4841296158691459	0.0	0.0	0.0	False
Tmem222	mmu-miR-122-5p	0.1093147039413452	0.0015516462704932	0.070348173379898	0.0985783040523529	0.0389665305614471	1	3.4774000000000003	0.7958277451810787	142.0	-21.78	11.6190561225	10.6008060396	0.1311369048273795	1.0	0.336852398	0.336852398	True
Tmem229b	mmu-miR-122-5p	0.078157202899456	0.0050850768001231	0.0684476643800735	0.0865498185157775	0.0097095385193824	1	0.3292	0.3159441406324859	143.0	-21.01	0.734146954	0.2190945996	1.386317377219479	0.0	0.0	0.0	False
Tmem231	mmu-miR-122-5p	0.0865294188261032	0.0150342384798651	0.0639825314283371	0.0953086540102958	0.0225468873977661	1	0.1278	0.2857694875244731	140.0	-22.95	1.10960241825	0.1569466262	2.23499231464138	0.0	0.0	0.0	False
Tmem26	mmu-miR-122-5p	0.070319052785635	0.012637493222611	0.0508605577051639	0.1094673126935958	0.019458495080471	1	0.0	0.0	147.0	-22.47	0.399801431	0.2120799134	0.6794395289268147	0.0	0.0	0.0	False
Tmem50b	mmu-miR-122-5p	0.1120964765548706	0.003186539535543	0.0862307548522949	0.0936360284686088	0.0258657217025756	1	2.2174000000000005	0.4808687970746282	156.0	-20.18	13.09507889	3.687224296	1.8007872046140156	2.0	2.488855491	2.120372694	True
Tmem52b	mmu-miR-122-5p	0.0676076933741569	0.0	0.0676076933741569	0.1067146733403205	0.0	1	0.0	0.0	147.0	-27.6	0.0143621272499999	0.0283883547999999	-0.1669049908240368	0.0	0.0	0.0	False
Tmem72	mmu-miR-122-5p	0.0590735770761966	0.0021319566858322	0.0568064637482166	0.0692119002342224	0.00226711332798	1	0.0	0.0	158.0	-22.64	0.058470291	0.0378460018	0.2011549756153792	0.0	0.0	0.0	False
Tmem87a	mmu-miR-122-5p	0.1136182188987731	0.0129554224722283	0.084266796708107	0.1630296409130096	0.0293514221906661	1	2.7112	0.8683597756690485	159.0	-20.95	5.23604653	3.0621818492	0.7548509109105583	1.0	2.336852398	2.336852398	True
Tmsb15l	mmu-miR-122-5p	0.2363198578357696	0.009470454005426	0.1423540413379669	0.1939022243022918	0.0939658164978027	1	0.3026	0.0923081794858938	155.0	-20.3	5.38321783975	3.5515557864	0.5865115193939388	0.0	0.0	0.0	False
Tmtc1	mmu-miR-122-5p	0.0735947072505951	0.0030894943414348	0.063495747745037	0.0695569813251495	0.010098959505558	1	0.5708	0.5720936986193782	144.0	-20.25	0.192549333475	0.112306042542	0.4625344981713762	0.0	0.0	0.0	False
Tmtc2	mmu-miR-122-5p	0.1161964312195777	0.0025080060978123	0.0723707750439643	0.1367202699184417	0.0438256561756134	1	2.5938	1.0341405610457413	143.0	-20.64	1.9852256925	3.0601958126	-0.5998104127897284	0.0	0.0	0.0	False
Tmtc4	mmu-miR-122-5p	0.1798654645681381	0.0144519425024984	0.1226329356431961	0.1784977614879608	0.057232528924942	1	1.9474	0.2078528325522652	144.0	-21.76	2.24830555975	1.7649926572	0.3324501927030765	1.0	3.243742993	3.243742993	True
Tnfrsf8	mmu-miR-122-5p	0.0697892129421234	0.0024034730555057	0.0680531784892082	0.0857522785663604	0.0017360344529151	1	0.0	0.0	159.0	-23.27	0.00383746375	0.01270165	-0.1181815865560953	0.0	0.0	0.0	False
Tnfsf15	mmu-miR-122-5p	0.0773148417472839	0.005888369652368	0.0710161924362182	0.0968196988105773	0.0062986493110656	1	0.0	0.0	140.0	-20.89	0.01446354625	0.046346315	-0.3544982096263628	0.0	0.0	0.0	False
Tnpo1	mmu-miR-122-5p	0.1140589073300361	0.0025167150501436	0.0627570673823356	0.0999940782785415	0.0513018399477005	2	2.0516	0.3783877640727828	158.0	-25.54	16.783191600000002	18.502212954	-0.1398866002176235	1.0	5.445376855	5.445376855	True
Tnpo2	mmu-miR-122-5p	0.0954905241727828	0.0021764524126647	0.0768941044807434	0.0968436151742935	0.0185964196920394	1	3.3206	0.4365390016940068	145.0	-23.3	7.0774601965	7.3169616172	-0.047354878273145	0.0	0.0	0.0	False
Tnr	mmu-miR-122-5p	0.0671635463833808	0.0014367688001719	0.0665210038423538	0.073024183511734	0.000642542541027	2	0.0	0.0	141.0	-21.13	0.0212304005	0.0213438333999999	-0.001349270213913	0.0	0.0	0.0	False
Tomm40l	mmu-miR-122-5p	0.0726753279566764	0.0008854800009785	0.0597068257629871	0.079574167728424	0.0129685021936893	1	6.652200000000001	1.1544482231785018	150.0	-22.91	3.61266591375	4.535601056599999	-0.3203009128995754	0.0	0.0	0.0	False
Tor1a	mmu-miR-122-5p	0.0649334982037544	0.0007980432347416	0.0582548007369041	0.053104069083929	0.0066786974668502	1	0.5353999999999999	0.2357589871033551	170.0	-26.96	31.4490277975	29.753652908	0.0796880771841538	0.0	0.0	0.0	False
Tox	mmu-miR-122-5p	0.126001825928688	0.0098171996514575	0.0854466259479522	0.0939642339944839	0.0405551999807357	1	2.0104	1.0766558410188467	156.0	-22.74	1.7033478842499998	1.9759625032000003	-0.2031026511952256	0.0	0.0	0.0	False
Tpcn1	mmu-miR-122-5p	0.0883166000247001	0.0012880803740811	0.0671032518148422	0.080867238342762	0.0212133482098579	1	1.0951999999999995	0.3123446814018129	144.0	-22.31	10.43176154	7.2228681454	0.5242660371754255	0.0	0.0	0.0	False
Tpd52	mmu-miR-122-5p	0.075698584318161	0.0043884726452115	0.0607278570532798	0.086228147149086	0.0149707272648811	1	0.3734	0.375113716091534	158.0	-26.01	17.1769145475	6.854642228	1.3127973879144248	2.0	3.830841238	2.751161423333333	True
Tpm3	mmu-miR-122-5p	0.0896943017840385	0.0009840325871887	0.0657559111714363	0.0909569039940834	0.0239383906126022	1	5.232799999999999	0.5405295551586426	150.0	-20.67	56.26989446	32.641650228	0.7837978287322006	1.0	1.891441249	1.891441249	True
Tpm3-rs7	mmu-miR-122-5p	0.1264285951852798	0.0032358794033067	0.0702903792262077	0.10574771463871	0.0561382159590721	1	3.216	0.555899721172803	150.0	-20.67	0.124673087	0.0534390788	0.5501613542042861	1.0	1.336852398	1.336852398	True
Tpra1	mmu-miR-122-5p	0.0755374819040298	0.0019005164613393	0.0697048753499984	0.0923140794038772	0.0058326065540313	1	0.0	0.0	145.0	-22.1	8.81093219225	4.9525553638	0.8185631380050986	1.0	1.658780493	1.658780493	True
Traf7	mmu-miR-122-5p	0.0812111020088195	0.0121846951653097	0.0683782696723938	0.0831649079918861	0.0128328323364257	1	0.1278	0.2857694875244731	148.0	-20.02	4.56446962475	1.026073485	2.050412070733105	2.0	4.15703136	3.65061934	True
Tram2	mmu-miR-122-5p	0.0549190692603588	0.0007296604365057	0.0543596148490905	0.0775395631790161	0.0005594544112682	1	1.9654	0.6416442160574659	141.0	-21.4	2.252173152	2.7757558736	-0.2899469427456676	0.0	0.0	0.0	False
Trank1	mmu-miR-122-5p	0.0864433571696281	0.0	0.0864433571696281	0.1148115396499633	0.0	1	0.0	0.0	146.0	-20.29	0.00621953075	0.0097273356	-0.0468739178843451	0.0	0.0	0.0	False
Trappc10	mmu-miR-122-5p	0.0910193845629692	0.0007151716324373	0.062349148094654	0.1048245877027511	0.0286702364683151	1	0.0622	0.1390834282004869	149.0	-20.18	6.373431760000001	4.9784400162	0.3501453296273191	0.0	0.0	0.0	False
Tril	mmu-miR-122-5p	0.065067595988512	0.0055574062800285	0.0548765659332275	0.0897315293550491	0.0101910300552845	1	0.103	0.2303150016824783	146.0	-21.01	0.25806033175	0.0885063464	0.9255896011858398	1.0	-3.248110103	-3.248110103	True
Trim14	mmu-miR-122-5p	0.1063595667481422	0.0010712054477611	0.0633509159088134	0.097337007522583	0.0430086508393287	1	4.0418	0.3090229764920402	147.0	-23.21	6.2282042762500005	8.093396713599999	-0.3726654987585201	0.0	0.0	0.0	False
Trim16	mmu-miR-122-5p	0.0917383879423141	0.0071895503539513	0.0740968137979507	0.1123738288879394	0.0176415741443634	1	0.2784	0.4021259752863523	147.0	-20.01	0.09390623275	0.0523584912	0.3478892707663275	0.0	0.0	0.0	False
Trim24	mmu-miR-122-5p	0.1040694415569305	0.008385479598583	0.0809136182069778	0.10299052298069	0.0231558233499526	1	0.3844	0.4535595881469159	143.0	-21.63	6.682687873000001	6.188094300200001	0.1092342508106588	0.0	0.0	0.0	False
Trim56	mmu-miR-122-5p	0.0537127412855625	0.0044477412466723	0.0595519207417964	0.0715901181101799	-0.0058391794562339	1	2.0438	0.7150913927603939	154.0	-22.77	3.21414796825	3.4711382400000006	-0.1077459655808458	1.0	5.336852398	5.336852398	True
Trim67	mmu-miR-122-5p	0.0551250308752059	0.0013849861736052	0.0545056462287902	0.0705724656581878	0.0006193846464157	1	0.0	0.0	143.0	-23.43	0.02496990125	0.0269371929999999	-0.0225341788222791	0.0	0.0	0.0	False
Triobp	mmu-miR-122-5p	0.070281682908535	0.0018137813022353	0.0636131912469863	0.0895292609930038	0.0066684916615486	1	0.056	0.1252198067399882	150.0	-21.78	8.1521447935	4.3252095094	0.8990233747024888	0.0	0.0	0.0	False
Trmt112	mmu-miR-122-5p	0.0709185570478439	0.0068055091444467	0.0596281960606575	0.07953492552042	0.0112903609871864	1	3.6052	0.6004233506451928	141.0	-21.58	11.8568261015	13.841587761	-0.2215603923950422	0.0	0.0	0.0	False
Trp53inp2	mmu-miR-122-5p	0.0804302543401718	0.0020604903288616	0.0559677630662918	0.074350968003273	0.02446249127388	1	5.9352	0.4246265417987904	158.0	-20.33	62.2207197425	63.979224512	-0.0401447931367301	3.0	5.698796172	3.7256797553333336	True
Trpc5	mmu-miR-122-5p	0.0681183189153671	0.0	0.0681183189153671	0.0961993336677551	0.0	1	0.0	0.0	155.0	-22.52	0.002997278	0.0	0.0426062105367247	0.0	0.0	0.0	False
Trpm1	mmu-miR-122-5p	0.0896047875285148	0.0	0.0896047875285148	0.1103206127882003	0.0	1	0.0	0.0	147.0	-22.3	0.0	0.0	0.0	0.0	0.0	0.0	False
Trpm8	mmu-miR-122-5p	0.0932884663343429	0.0	0.0932884663343429	0.104217991232872	0.0	1	0.0	0.0	148.0	-21.24	0.01813121875	0.0032335718	0.1944780638596156	0.0	0.0	0.0	False
Trub2	mmu-miR-122-5p	0.1022056564688682	0.0056140734831162	0.0765754655003547	0.1173027828335762	0.0256301909685134	1	3.0574	0.4590515221628177	142.0	-20.39	2.399606595	3.4002149892	-0.4857424859337503	1.0	2.921814899	2.921814899	True
Tsc22d2	mmu-miR-122-5p	0.0774138092994689	0.0030102693158075	0.0622628331184387	0.1122347265481948	0.0151509761810302	1	1.863	0.8045256366331653	140.0	-20.14	3.663149694	4.2785846824	-0.2185239343556599	0.0	0.0	0.0	False
Tshr	mmu-miR-122-5p	0.0704290345311164	0.0	0.0704290345311164	0.1157691702246666	0.0	1	0.0	0.0	141.0	-20.32	0.0106451894999999	0.01477885	-0.052916096120043	0.0	0.0	0.0	False
Tshz3	mmu-miR-122-5p	0.1020925641059875	0.0050754635629679	0.0818818286061286	0.1551193445920944	0.0202107354998588	1	0.438	0.2523251870107302	154.0	-27.57	0.186116592	0.1406277215999999	0.2498003042002914	0.0	0.0	0.0	False
Tspan15	mmu-miR-122-5p	0.0717485427856445	0.0031010961545729	0.0684074908494949	0.0939650982618331	0.0033410519361496	1	1.1008	0.560728276440559	146.0	-20.99	1.8846334905	1.4984068028000002	0.3122379758663045	0.0	0.0	0.0	False
Tspan3	mmu-miR-122-5p	0.0810847148299217	0.0001035968027209	0.0713149160146713	0.1076287031173706	0.0097697988152503	1	0.0	0.0	148.0	-20.18	10.215123181249998	3.6713751586	1.4515984744947192	0.0	0.0	0.0	False
